month,order_id,order_no_uid,uid,nhom,tag,ly_do_vao_list,ngay_mua,ngay_kich_hoat,remaining,so_buoi_hien_tai,last_study,idle_ngay,sale_ban_don,team_sale_ban,sale_quan_ly,team_sale_quan_ly,teacher,gia_tri_don_cu,da_gia_han_M90,da_gia_han_vo_han,order_id_moi,ngay_gia_han,gia_tri_don_gia_han,nguon_gia_han,so_ngay_den_gia_han,run_date
2026-08,696133593745664,1,3293508898,Đến hạn,Normal,"1-20, idle<=90",2025-06-18,2025-08-09 11:12:54,7,5,2026-07-30 19:00:00,1.0,Hoang Thi Hong Tham,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,16236200.0,False,False,,,,,,2026-08-07
2026-08,696133722165508,1,3293529486,Đến hạn,Normal,"1-20, idle<=90",2025-06-18,2025-08-09 11:15:42,12,11,2026-07-29 19:30:00,2.0,Hoang Thi Hong Tham,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,16500000.0,False,False,,,,,,2026-08-07
2026-08,709590483558660,1,3293539054,Đến hạn,Normal,"1-20, idle<=90",2025-10-23,2025-10-25 10:51:12,14,12,2026-07-31 19:00:00,0.0,Le Thuy Nhung,Inhouse 1,Le Thuy Nhung,Inhouse 1,Thao Chi Advisor,17820000.0,True,True,TMP_3293539054_20260731,2026-07-31 00:00:00,31800000.0,GMV,278.0,2026-08-07
2026-08,688198652356866,1,3293570327,Đến hạn,Frozen,"1-20, idle<=90",2025-06-25,2025-06-26 10:36:30,11,11,2026-07-17 21:30:00,14.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,699333881657600,1,3293571281,Đến hạn,Normal,"1-20, idle<=90",2025-08-27,2025-08-27 16:59:43,18,18,2026-07-29 20:30:00,2.0,Tran Vo Minh Thu,Ho Chi Minh,Nguyen Kieu Trang,Inhouse 1,Dao Thi Hoang Yen,17157500.0,False,False,,,,,,2026-08-07
2026-08,692801777645824,1,3293651939,Đến hạn,Normal,"1-20, idle<=90",2025-07-21,2025-07-21 18:10:34,13,12,2026-07-31 21:30:00,0.0,Bui Thi Hong Van,Inhouse 1,Bui Thi Hong Van,Inhouse 1,Ruby Advisor,16320000.0,False,False,,,,,,2026-08-07
2026-08,724136366461188,2,3293700843,Đến hạn,Normal,"1-20, idle<=90",2026-01-13,2026-01-14 17:59:15,7,6,2026-07-31 21:00:00,0.0,Le Thi Thuy Trang,Inhouse 1,Le Thi Thuy Trang,Inhouse 1,Ruby Advisor,8015000.0,False,False,,,,,,2026-08-07
2026-08,722676631001346,2,3293757013,Đến hạn,Normal,"1-20, idle<=90",2025-12-31,2026-01-06 19:29:40,10,8,2026-07-30 20:00:00,1.0,Ta Thuy Van,Inhouse 1,Ta Thuy Van,Inhouse 1,Ellie Advisor,8250000.0,False,False,,,,,,2026-08-07
2026-08,698251853588738,1,3293824014,Đến hạn,Normal,"1-20, idle<=90",2025-08-21,2025-08-22 20:08:20,16,16,2026-07-28 16:00:00,3.0,Nguyen Kieu Trang,Inhouse 1,Nguyen Kieu Trang,Inhouse 1,Ruby Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,712973168460032,2,3293931597,Đến hạn,Normal,"1-20, idle<=90",,2025-11-16 19:06:17,18,18,2026-08-01 15:00:00,-1.0,Le Thuy Nhung,Inhouse 1,Le Thuy Nhung,Inhouse 1,Diem Quynh Advisor,9410000.0,False,False,,,,,,2026-08-07
2026-08,740007764234498,3,3294030668,Đến hạn,Normal,"1-20, idle<=90",2026-03-26,2026-04-14 10:41:01,10,8,2026-07-30 17:00:00,1.0,Ho Thi Thanh,Inhouse 1,Ho Thi Thanh,Inhouse 1,Ms Laura,7950000.0,False,False,,,,,,2026-08-07
2026-08,727091654891778,2,3294035978,Đến hạn,Normal,"1-20, idle<=90",2025-12-30,2026-01-31 11:24:49,19,18,2026-08-01 21:30:00,-1.0,Le To Hai My,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,8200000.0,False,False,,,,,,2026-08-07
2026-08,696706672638212,1,3294058913,Đến hạn,Normal,"1-20, idle<=90",2025-08-12,2025-08-12 17:17:49,17,15,2026-07-30 20:00:00,1.0,Le Quang Tung,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,17820000.0,False,False,,,,,,2026-08-07
2026-08,732598660286722,2,3294105299,Đến hạn,Normal,"1-20, idle<=90",2026-01-31,2026-03-05 22:06:37,11,9,2026-07-30 22:00:00,1.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Ruby Advisor,7950000.0,False,False,,,,,,2026-08-07
2026-08,698996409483522,2,3294107646,Đến hạn,Normal,"1-20, idle<=90",2025-08-25,2025-08-26 10:23:25,9,7,2026-07-30 19:30:00,1.0,Do Thi Tuyet Nhung,Inhouse 1,Do Thi Tuyet Nhung,Inhouse 1,Thao Chi Advisor,16820000.0,False,False,,,,,,2026-08-07
2026-08,689763238330626,1,3294146056,Đến hạn,Normal,"1-20, idle<=90",2025-06-27,2025-07-04 11:53:29,12,13,2026-07-31 21:00:00,0.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Ruby Advisor,17820000.0,False,False,,,,,,2026-08-07
2026-08,690816567175428,1,3294244282,Đến hạn,Normal,"1-20, idle<=90",2025-07-09,2025-07-10 18:37:53,6,4,2026-07-30 22:00:00,1.0,Tran Thi Thaoo,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ms Laura,16820000.0,False,False,,,,,,2026-08-07
2026-08,692089391563010,1,3294381596,Đến hạn,Normal,"1-20, idle<=90",2025-07-17,2025-07-17 18:25:48,10,115,2026-07-31 21:30:00,0.0,Do Thi Hong Nhung,Inhouse 1,Le Kim Chi,Inhouse 1,Thao Chi Advisor,18820000.0,True,True,758411761660168,2026-07-26 00:00:00,16850000.0,GMV+REM,373.0,2026-08-07
2026-08,689283035494656,1,3294452420,Đến hạn,Normal,"1-20, idle<=90",,2025-07-01 20:48:54,14,12,2026-07-30 22:30:00,1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ms Laura,17820000.0,False,False,,,,,,2026-08-07
2026-08,711731359418628,2,3294453270,Đến hạn,Normal,"1-20, idle<=90",2025-11-05,2025-11-06 14:45:31,8,7,2026-08-01 21:30:00,-1.0,Le Quang Tung,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,8215000.0,False,False,,,,,,2026-08-07
2026-08,689801287567618,1,3294515520,Đến hạn,Frozen,"1-20, idle<=90",2025-07-04,2025-07-07 09:52:39,20,20,2026-06-17 09:30:00,44.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ellie Advisor,16960000.0,False,False,,,,,,2026-08-07
2026-08,716472403996930,2,3294640312,Đến hạn,Normal,"1-20, idle<=90",2025-12-01,2025-12-08 19:52:51,20,19,2026-07-31 21:00:00,0.0,Do Thi Tuyet Nhung,Inhouse 1,Do Thi Tuyet Nhung,Inhouse 1,Thao Chi Advisor,7950000.0,False,False,,,,,,2026-08-07
2026-08,731520142168326,2,3294644281,Đến hạn,Normal,"1-20, idle<=90",2026-02-25,2026-02-25 10:52:44,10,9,2026-07-31 18:30:00,0.0,Nguyen Thi Thao Ngoc,Inhouse 1,Nguyen Thi Thao Ngoc,Inhouse 1,Thao Chi Advisor,23250000.0,False,False,,,,,,2026-08-07
2026-08,745907658488066,3,3294662593,Đến hạn,Normal,"1-20, idle<=90",2026-04-28,2026-05-18 19:18:18,9,7,2026-07-29 21:30:00,2.0,Le Minh Thanh,Ho Chi Minh,Nina,Inhouse 1,Dao Thi Hoang Yen,4160000.0,False,False,,,,,,2026-08-07
2026-08,690020354380034,1,3294662896,Đến hạn,Normal,"1-20, idle<=90",2025-07-05,2025-07-07 11:56:46,7,7,2026-08-01 19:30:00,-1.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Ruby Advisor,17820000.0,False,False,,,,,,2026-08-07
2026-08,751900664367366,1,3294725757,Đến hạn,Normal,"1-20, idle<=90",2026-06-20,2026-06-20 15:18:47,13,12,2026-07-31 21:00:00,0.0,Le Thi Thu Yen,Inhouse 1,Le Thi Thu Yen,Inhouse 1,Thao Chi Advisor,4550000.0,False,False,,,,,,2026-08-07
2026-08,710107921672448,2,3294817896,Đến hạn,Frozen,"1-20, idle<=90",2025-10-17,2025-10-27 10:39:03,19,19,2026-05-25 22:30:00,67.0,Nguyen Kieu Trang,Inhouse 1,Nguyen Kieu Trang,Inhouse 1,Ruby Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,712951521937666,2,3294828552,Đến hạn,Frozen,"1-20, idle<=90",2025-09-25,2025-11-12 19:54:51,17,17,2026-06-24 19:30:00,37.0,Vu Thi Tuyet Trinh,Inhouse 1,Vu Thi Tuyet Trinh,Inhouse 1,Thao Chi Advisor,8300000.0,False,False,,,,,,2026-08-07
2026-08,726938776058118,2,3294875094,Đến hạn,Normal,"1-20, idle<=90",2026-01-30,2026-01-30 16:00:29,7,6,2026-07-31 16:00:00,0.0,Le To Hai My,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,7950000.0,False,False,,,,,,2026-08-07
2026-08,738249071200520,3,3294875605,Đến hạn,Normal,"1-20, idle<=90",2026-04-04,2026-04-04 14:13:11,12,12,2026-08-01 21:00:00,-1.0,Nguyen Thuy Trang,Inhouse 1,Nguyen Thuy Trang,Inhouse 1,Thao Chi Advisor,4200000.0,False,False,,,,,,2026-08-07
2026-08,727878735864072,2,3294876659,Đến hạn,Normal,"1-20, idle<=90",2026-01-31,2026-02-05 05:37:56,6,4,2026-07-30 19:30:00,1.0,Ho Thi Thanh,Inhouse 1,Ho Thi Thanh,Inhouse 1,Diem Quynh Advisor,8000000.0,False,False,,,,,,2026-08-07
2026-08,737012742721794,3,3294939178,Đến hạn,Normal,"1-20, idle<=90",2026-03-27,2026-03-28 11:53:57,6,4,2026-08-01 17:30:00,-1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ellie Advisor,8040200.0,False,False,,,,,,2026-08-07
2026-08,691028351226114,1,3294958614,Đến hạn,Normal,"1-20, idle<=90",2025-07-11,2025-07-11 14:56:02,17,15,2026-07-29 18:00:00,2.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,738981351143688,3,3294959030,Đến hạn,Normal,"1-20, idle<=90",2026-04-08,2026-04-10 13:16:58,18,18,2026-07-26 15:30:00,5.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Ms Laura,7950000.0,False,False,,,,,,2026-08-07
2026-08,737011412001026,2,3294998136,Đến hạn,Normal,"1-20, idle<=90",2026-03-25,2026-03-28 14:59:34,19,18,2026-07-30 22:00:00,1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ellie Advisor,8495500.0,False,False,,,,,,2026-08-07
2026-08,692128473286916,1,3294999547,Đến hạn,Normal,"1-20, idle<=90",2025-07-17,2025-07-17 20:22:39,8,0,2026-07-24 17:00:00,7.0,Do Thi Tuyet Nhung,Inhouse 1,Do Thi Tuyet Nhung,Inhouse 1,Ms Laura,18320000.0,False,False,,,,,,2026-08-07
2026-08,734215296876802,3,3295059482,Đến hạn,Normal,"1-20, idle<=90",2026-03-12,2026-03-16 12:31:06,17,16,2026-08-01 21:30:00,-1.0,Ta Thuy Van,Inhouse 1,Ta Thuy Van,Inhouse 1,Ellie Advisor,23500000.0,False,False,,,,,,2026-08-07
2026-08,705149164019968,2,3295060178,Đến hạn,Normal,"1-20, idle<=90",2025-09-28,2025-09-29 10:11:09,17,122,2026-07-29 18:30:00,2.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,8750000.0,True,True,728722699180290,2026-02-09 00:00:00,16450000.0,GMV+REM,132.0,2026-08-07
2026-08,691741089698052,2,3295060629,Đến hạn,Normal,"1-20, idle<=90",2025-07-15,2025-07-15 20:33:53,17,17,2026-08-01 13:00:00,-1.0,Do Thi Tuyet Nhung,Inhouse 1,Do Thi Tuyet Nhung,Inhouse 1,Thao Chi Advisor,9410000.0,False,False,,,,,,2026-08-07
2026-08,724847618525440,2,3295173467,Đến hạn,Normal,"1-20, idle<=90",2026-01-18,2026-01-19 12:05:52,20,18,2026-07-30 21:00:00,1.0,Le Minh Thanh,Ho Chi Minh,Nina,Inhouse 1,Dao Thi Hoang Yen,8580000.0,False,False,,,,,,2026-08-07
2026-08,692075425659140,1,3295185782,Đến hạn,Normal,"1-20, idle<=90",2025-07-16,2025-07-17 12:58:56,11,10,2026-07-31 21:30:00,0.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ellie Advisor,17137500.0,False,False,,,,,,2026-08-07
2026-08,691700918878464,1,3295249139,Đến hạn,Normal,"1-20, idle<=90",2025-07-15,2025-07-15 10:02:51,13,119,2026-07-26 08:00:00,5.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,18820000.0,True,True,710166817464578,2025-10-27 00:00:00,16900000.0,GMV+REM,103.0,2026-08-07
2026-08,723939914043648,2,3295339578,Đến hạn,Normal,"1-20, idle<=90",2026-01-11,2026-01-13 20:55:05,11,10,2026-07-25 20:30:00,6.0,Le Thuy Nhung,Inhouse 1,Le Thuy Nhung,Inhouse 1,Thao Chi Advisor,8580000.0,False,False,,,,,,2026-08-07
2026-08,695786357924100,1,3295390732,Đến hạn,Normal,"1-20, idle<=90",2025-08-07,2025-08-07 12:09:53,17,15,2026-07-29 21:30:00,2.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ellie Advisor,17820000.0,False,False,,,,,,2026-08-07
2026-08,726793061116162,2,3295430097,Đến hạn,Normal,"1-20, idle<=90",2025-11-30,2026-01-31 15:17:21,9,7,2026-07-30 21:00:00,1.0,Le Thi Thuy Trang,Inhouse 1,Le Thi Thuy Trang,Inhouse 1,Ruby Advisor,8550000.0,False,False,,,,,,2026-08-07
2026-08,692128672088324,1,3295431501,Đến hạn,Normal,"1-20, idle<=90",2025-07-17,2025-07-17 20:21:57,16,16,2026-07-31 20:30:00,0.0,Nguyen Kieu Trang,Inhouse 1,Nguyen Kieu Trang,Inhouse 1,Ruby Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,693128691501312,1,3295514247,Đến hạn,Normal,"1-20, idle<=90",2025-07-21,2025-07-23 18:59:40,12,11,2026-07-31 21:00:00,0.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ellie Advisor,17820000.0,True,True,TMP_3295514247_20260630,2026-06-30 00:00:00,16820000.0,GMV,341.0,2026-08-07
2026-08,694012235622656,1,3295626955,Đến hạn,Normal,"1-20, idle<=90",2025-07-28,2025-07-28 15:52:11,15,14,2026-08-01 11:00:00,-1.0,Hoang Thi Hong Tham,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,17000000.0,False,False,,,,,,2026-08-07
2026-08,715238705303810,2,3295641166,Đến hạn,Normal,"1-20, idle<=90",2025-11-22,2025-12-01 22:41:12,6,5,2026-08-01 21:30:00,-1.0,Le Thi Lan Anh,Inhouse 1,Le Thi Lan Anh,Inhouse 1,Ellie Advisor,8658000.0,False,False,,,,,,2026-08-07
2026-08,693647219114240,1,3295666346,Đến hạn,Normal,"1-20, idle<=90",2025-07-25,2025-07-26 16:18:22,12,11,2026-07-30 17:00:00,1.0,Vu Thi Tuyet Trinh,Inhouse 1,Vu Thi Tuyet Trinh,Inhouse 1,Thao Chi Advisor,16430000.0,False,False,,,,,,2026-08-07
2026-08,693335493675266,1,3295720097,Đến hạn,Normal,"1-20, idle<=90",2025-07-24,2025-07-26 10:47:54,13,118,2026-07-31 18:00:00,0.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ellie Advisor,18820000.0,True,True,748024132962568,2026-05-29 00:00:00,17320000.0,GMV+REM,306.0,2026-08-07
2026-08,700725217329410,1,3295720178,Đến hạn,Normal,"1-20, idle<=90",2025-09-03,2025-09-05 13:17:07,12,12,2026-08-01 20:00:00,-1.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ms Laura,17320000.0,False,False,,,,,,2026-08-07
2026-08,721707101763840,2,3295732481,Đến hạn,Normal,"1-20, idle<=90",2025-12-31,2026-01-07 13:22:13,7,5,2026-07-29 20:30:00,2.0,Le Minh Thanh,Ho Chi Minh,Bui Thi Hong Van,Inhouse 1,Dao Thi Hoang Yen,8215000.0,False,False,,,,,,2026-08-07
2026-08,693302125269250,1,3295795041,Đến hạn,Normal,"1-20, idle<=90",2025-07-24,2025-07-24 12:19:24,12,11,2026-07-30 16:30:00,1.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ellie Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,694405121675524,1,3295818728,Đến hạn,Normal,"1-20, idle<=90",2025-07-30,2025-07-30 18:25:08,1,1,2026-08-01 21:30:00,-1.0,Do Thi Hong Nhung,Inhouse 1,Phan Thi Huong,Inhouse 1,Thao Chi Advisor,17320000.0,False,False,,,,,,2026-08-07
2026-08,701801611944194,1,3295818942,Đến hạn,Normal,"1-20, idle<=90",2025-08-28,2025-09-10 12:26:23,19,123,2026-07-30 19:00:00,1.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Ruby Advisor,18560000.0,True,True,752791907168518,2026-06-25 00:00:00,17280000.0,GMV+REM,287.0,2026-08-07
2026-08,693705659070720,1,3295889766,Đến hạn,Normal,"1-20, idle<=90",2025-07-26,2025-07-26 19:07:02,9,7,2026-07-28 17:30:00,3.0,Tran Thi Thaoo,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,18320000.0,False,False,,,,,,2026-08-07
2026-08,724854160761090,2,3295900399,Đến hạn,Normal,"1-20, idle<=90",2026-01-18,2026-01-19 19:26:50,13,11,2026-07-27 22:30:00,4.0,Le Vo Anh Thu,Ho Chi Minh,Ta Thuy Van,Inhouse 1,Dao Thi Hoang Yen,8215000.0,False,False,,,,,,2026-08-07
2026-08,734054592479494,2,3295929238,Đến hạn,Normal,"1-20, idle<=90",2026-03-11,2026-03-15 09:19:16,19,18,2026-07-29 20:30:00,2.0,Vu Thuy Huong,Offline Team HaNoi,Vu Thuy Huong,Offline Team HaNoi,Tran Thu Ha,8580000.0,False,False,,,,,,2026-08-07
2026-08,735605664198914,2,3295935109,Đến hạn,Normal,"1-20, idle<=90",2025-12-31,2026-03-24 21:34:03,18,18,2026-07-31 21:30:00,0.0,Bui Thi Hong Van,Inhouse 1,Bui Thi Hong Van,Inhouse 1,Ruby Advisor,8350000.0,False,False,,,,,,2026-08-07
2026-08,720388146114818,3,3295975415,Đến hạn,Normal,"1-20, idle<=90",2025-12-24,2025-12-24 12:57:51,5,4,2026-08-01 14:00:00,-1.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Ms Laura,8000000.0,False,False,,,,,,2026-08-07
2026-08,716168814459140,1,3296041392,Đến hạn,Normal,"1-20, idle<=90",2025-11-30,2025-11-30 22:20:57,14,12,2026-07-17 21:00:00,14.0,Vu Cam Ly,Inhouse 2,Vu Cam Ly,Inhouse 2,Tran Thu Ha,9580000.0,False,False,,,,,,2026-08-07
2026-08,694413607270658,1,3296064115,Đến hạn,Normal,"1-20, idle<=90",2025-07-30,2025-07-30 19:22:05,11,10,2026-08-01 21:30:00,-1.0,Le Thi Thuy Trang,Inhouse 1,Le Thi Thuy Trang,Inhouse 1,Ruby Advisor,16480000.0,False,False,,,,,,2026-08-07
2026-08,693866462134530,1,3296088928,Đến hạn,Normal,"1-20, idle<=90",2025-07-27,2025-07-28 19:48:49,10,10,2026-07-23 13:00:00,8.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,732581172699394,2,3296097371,Đến hạn,Normal,"1-20, idle<=90",2026-02-06,2026-03-03 11:44:38,16,14,2026-07-29 20:30:00,2.0,Vu Thuy Huong,Offline Team HaNoi,Vu Thuy Huong,Offline Team HaNoi,Tran Thu Ha,8215000.0,False,False,,,,,,2026-08-07
2026-08,694588946788612,1,3296115635,Đến hạn,Normal,"1-20, idle<=90",2025-07-30,2025-07-31 19:14:17,5,5,2026-08-01 14:00:00,-1.0,Tran Thi Thaoo,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ms Laura,16430000.0,False,False,,,,,,2026-08-07
2026-08,695514260365572,1,3296146799,Đến hạn,Normal,"1-20, idle<=90",2025-07-29,2025-08-06 13:09:49,19,17,2026-07-30 18:30:00,1.0,Vo Thi Thom,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,17820000.0,False,False,,,,,,2026-08-07
2026-08,732125177358594,2,3296156065,Đến hạn,Normal,"1-20, idle<=90",2026-02-28,2026-02-28 21:17:11,10,10,2026-07-30 09:30:00,1.0,Ho Thi Thanh,Inhouse 1,Ho Thi Thanh,Inhouse 1,Ms Laura,7685000.0,False,False,,,,,,2026-08-07
2026-08,732633440215304,2,3296170835,Đến hạn,Normal,"1-20, idle<=90",2025-10-29,2026-03-04 18:14:31,19,17,2026-07-14 12:00:00,17.0,Vo Tran Anh Thuy,Ho Chi Minh,Nina,Inhouse 1,Dao Thi Hoang Yen,8215000.0,False,False,,,,,,2026-08-07
2026-08,733694990684424,1,3296196100,Đến hạn,Normal,"1-20, idle<=90",2026-03-09,2026-03-10 17:55:23,15,14,2026-07-31 18:30:00,0.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Ruby Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,694744125778176,1,3296249542,Đến hạn,Normal,"1-20, idle<=90",2025-07-31,2025-08-04 19:34:50,15,120,2026-07-30 18:00:00,1.0,Le Thi Tuyet,Inhouse 1,Le Thi Tuyet,Inhouse 1,Ruby Advisor,18820000.0,True,True,746247536480520,2026-02-28 00:00:00,16820000.0,GMV+REM,207.0,2026-08-07
2026-08,722901526749440,1,3296253635,Đến hạn,Frozen,"1-20, idle<=90",2025-12-17,2026-01-07 19:02:46,16,16,2026-06-09 10:30:00,52.0,Nguyen Thuy Hien,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,8500000.0,False,False,,,,,,2026-08-07
2026-08,694576282075392,1,3296272198,Đến hạn,Normal,"1-20, idle<=90",2025-07-31,2025-07-31 16:49:18,8,6,2026-07-31 21:00:00,0.0,Le To Hai My,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,15900000.0,False,False,,,,,,2026-08-07
2026-08,748528541128962,4,3296300077,Đến hạn,Normal,"1-20, idle<=90",2026-05-31,2026-06-01 16:17:04,11,10,2026-07-30 21:30:00,1.0,Lai Ngoc Thuy Linh,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,4290000.0,False,False,,,,,,2026-08-07
2026-08,695101129427204,1,3296345667,Đến hạn,Normal,"1-20, idle<=90",2025-08-03,2025-08-06 23:47:19,16,15,2026-07-30 10:00:00,1.0,Nguyen Nhung Nhu Ngoc,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,15405000.0,False,False,,,,,,2026-08-07
2026-08,721265302003968,2,3296377323,Đến hạn,Normal,"1-20, idle<=90",2025-12-29,2025-12-29 15:41:09,10,8,2026-07-30 17:00:00,1.0,Nguyen Thuy Trang,Inhouse 1,Nguyen Thuy Trang,Inhouse 1,Thao Chi Advisor,8220000.0,False,False,,,,,,2026-08-07
2026-08,700567373594884,1,3296473131,Đến hạn,Normal,"1-20, idle<=90",2025-08-26,2025-09-04 22:21:31,13,13,2026-07-31 16:00:00,0.0,Le To Hai My,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,16430000.0,False,False,,,,,,2026-08-07
2026-08,731965382691078,2,3296510673,Đến hạn,Normal,"1-20, idle<=90",2026-02-27,2026-02-28 09:24:35,9,8,2026-07-31 20:30:00,0.0,Pham Thuy Linh,Other,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,8215000.0,False,False,,,,,,2026-08-07
2026-08,695818019205376,1,3296513506,Đến hạn,Normal,"1-20, idle<=90",2025-08-07,2025-08-08 08:49:56,20,20,2026-07-30 19:00:00,1.0,Do Tran Phuong Anh,Inhouse 1,Ta Thuy Van,Inhouse 1,Ellie Advisor,18820000.0,False,False,,,,,,2026-08-07
2026-08,725915385979144,2,3296521225,Đến hạn,Normal,"1-20, idle<=90",2026-01-24,2026-01-24 21:20:18,6,4,2026-08-01 13:00:00,-1.0,Le Minh Thanh,Ho Chi Minh,Tran Thi Son,Inhouse 1,Dao Thi Hoang Yen,8215000.0,False,False,,,,,,2026-08-07
2026-08,697736311783684,1,3296552974,Đến hạn,Normal,"1-20, idle<=90",2025-08-18,2025-08-18 14:51:17,18,122,2026-07-29 21:00:00,2.0,Nguyen Linh Chi,Inhouse 1,Kieu Thi Thu Quynh,Inhouse 1,Ms Laura,18820000.0,True,True,756346361205000,2026-07-15 00:00:00,17320000.0,GMV+REM,330.0,2026-08-07
2026-08,720241552263424,2,3296558969,Đến hạn,Normal,"1-20, idle<=90",2025-11-27,2025-12-23 21:04:08,11,9,2026-07-30 20:30:00,1.0,Le Minh Thanh,Ho Chi Minh,Nina,Inhouse 1,Dao Thi Hoang Yen,8215000.0,False,False,,,,,,2026-08-07
2026-08,695669945053444,1,3296599949,Đến hạn,Normal,"1-20, idle<=90",2025-08-06,2025-08-07 11:15:39,13,13,2026-08-01 20:00:00,-1.0,Tran Vo Minh Thu,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,16430000.0,False,False,,,,,,2026-08-07
2026-08,740540698499334,2,3296632731,Đến hạn,Normal,"1-20, idle<=90",2026-04-16,2026-04-17 11:04:41,14,14,2026-08-01 14:00:00,-1.0,Nguyen Thi Trang,Inhouse 2,Nguyen Thi Trang,Inhouse 2,Tran Thu Ha,4160000.0,False,False,,,,,,2026-08-07
2026-08,710105058683138,2,3296689334,Đến hạn,Normal,"1-20, idle<=90",2025-10-26,2025-10-27 14:53:35,15,14,2026-07-31 21:00:00,0.0,Le Thi Thuy Trang,Inhouse 1,Le Thi Thuy Trang,Inhouse 1,Ruby Advisor,8650000.0,False,False,,,,,,2026-08-07
2026-08,696477114736896,1,3296689658,Đến hạn,Normal,"1-20, idle<=90",2025-08-11,2025-08-11 15:12:10,6,6,2026-08-01 18:00:00,-1.0,Nguyen Kieu Trang,Inhouse 1,Nguyen Kieu Trang,Inhouse 1,Thao Chi Advisor,18820000.0,True,True,TMP_3296689658_20260530,2026-05-30 00:00:00,16820000.0,GMV,291.0,2026-08-07
2026-08,696706335228160,1,3296696253,Đến hạn,Normal,"1-20, idle<=90",2025-08-12,2025-08-12 19:02:39,11,9,2026-07-26 11:00:00,5.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Ms Laura,18820000.0,False,False,,,,,,2026-08-07
2026-08,696175371835648,1,3296703179,Đến hạn,Normal,"1-20, idle<=90",2025-08-09,2025-08-10 10:27:53,11,11,2026-07-30 21:30:00,1.0,Vo Thi Thom,Offline Team HaNoi,Pham Thuy Linh,Other,Tran Thu Ha,17820000.0,False,False,,,,,,2026-08-07
